id	dataset	modified	collection.1	plant	type	family	subfamily	tribe	vernacularName	beeBibliographicCitation	pollinator	percentual	author	municipality	state	region	vegetalForm	reference	image.id	image.original	image.local	image.resized	image.thumbnail	image.credits
5c16775f0a2ce900154672d8	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Byrsonima pachyphylla	visitedBy	Apidae	Apinae	Xylocopini	Abelha-carpinteira, Mamangava, Mamangava-de-toco	JS Moure (2012) Xylocopini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018	Xylocopa (Neoxylocopa) frontalis	2.07	Silva CI (2009)	Uberlândia	Minas Gerais	Sudeste	Cerrado	Silva CI (2009) Distribuição espaço-temporal de recursos florais utilizados por espécies de Xylocopa (Hymenoptera, Apidae) e interação com plantas do cerrado sentido restrito no Triângulo Mineiro. Tese de doutorado. Universidade Federal de Uberlândia, Minas Gerais, Brasil.	interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	https://docs.google.com/uc?id=1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	/images/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/resized/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/thumbnails/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	Kátia Aleixo
5c16775f0a2ce900154672d9	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Caesalpinia peltophoroides	visitedBy	Apidae	Apinae	Xylocopini	Abelha-carpinteira, Mamangava, Mamangava-de-toco	JS Moure (2012) Xylocopini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018	Xylocopa (Neoxylocopa) frontalis	0.17	Silva CI (2009)	Uberlândia	Minas Gerais	Sudeste	Cerrado	Silva CI (2009) Distribuição espaço-temporal de recursos florais utilizados por espécies de Xylocopa (Hymenoptera, Apidae) e interação com plantas do cerrado sentido restrito no Triângulo Mineiro. Tese de doutorado. Universidade Federal de Uberlândia, Minas Gerais, Brasil.	interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	https://docs.google.com/uc?id=1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	/images/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/resized/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/thumbnails/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	Kátia Aleixo
5c16775f0a2ce900154672da	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Cambessedesia hilariana	visitedBy	Apidae	Apinae	Xylocopini	Abelha-carpinteira, Mamangava, Mamangava-de-toco	JS Moure (2012) Xylocopini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018	Xylocopa (Neoxylocopa) frontalis	0.07	Silva CI (2009)	Uberlândia	Minas Gerais	Sudeste	Cerrado	Silva CI (2009) Distribuição espaço-temporal de recursos florais utilizados por espécies de Xylocopa (Hymenoptera, Apidae) e interação com plantas do cerrado sentido restrito no Triângulo Mineiro. Tese de doutorado. Universidade Federal de Uberlândia, Minas Gerais, Brasil.	interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	https://docs.google.com/uc?id=1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	/images/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/resized/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/thumbnails/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	Kátia Aleixo
5c16775f0a2ce900154672db	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Campomanesia adamantium	visitedBy	Apidae	Apinae	Xylocopini	Abelha-carpinteira, Mamangava, Mamangava-de-toco	JS Moure (2012) Xylocopini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018	Xylocopa (Neoxylocopa) frontalis	0.08	Silva CI (2009)	Uberlândia	Minas Gerais	Sudeste	Cerrado	Silva CI (2009) Distribuição espaço-temporal de recursos florais utilizados por espécies de Xylocopa (Hymenoptera, Apidae) e interação com plantas do cerrado sentido restrito no Triângulo Mineiro. Tese de doutorado. Universidade Federal de Uberlândia, Minas Gerais, Brasil.	interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	https://docs.google.com/uc?id=1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	/images/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/resized/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/thumbnails/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	Kátia Aleixo
5c16775f0a2ce900154672dc	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Caryocar brasiliense	visitedBy	Apidae	Apinae	Xylocopini	Abelha-carpinteira, Mamangava, Mamangava-de-toco	JS Moure (2012) Xylocopini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018	Xylocopa (Neoxylocopa) frontalis	0.008	Silva CI (2009)	Uberlândia	Minas Gerais	Sudeste	Cerrado	Silva CI (2009) Distribuição espaço-temporal de recursos florais utilizados por espécies de Xylocopa (Hymenoptera, Apidae) e interação com plantas do cerrado sentido restrito no Triângulo Mineiro. Tese de doutorado. Universidade Federal de Uberlândia, Minas Gerais, Brasil.	interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	https://docs.google.com/uc?id=1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	/images/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/resized/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/thumbnails/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	Kátia Aleixo
5c16775f0a2ce900154672dd	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Chromolaena ferruginea	visitedBy	Apidae	Apinae	Xylocopini	Abelha-carpinteira, Mamangava, Mamangava-de-toco	JS Moure (2012) Xylocopini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018	Xylocopa (Neoxylocopa) frontalis	0.008	Silva CI (2009)	Uberlândia	Minas Gerais	Sudeste	Cerrado	Silva CI (2009) Distribuição espaço-temporal de recursos florais utilizados por espécies de Xylocopa (Hymenoptera, Apidae) e interação com plantas do cerrado sentido restrito no Triângulo Mineiro. Tese de doutorado. Universidade Federal de Uberlândia, Minas Gerais, Brasil.	interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	https://docs.google.com/uc?id=1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	/images/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/resized/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/thumbnails/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	Kátia Aleixo
5c16775f0a2ce900154672de	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Citrus sinensis	visitedBy	Apidae	Apinae	Xylocopini	Abelha-carpinteira, Mamangava, Mamangava-de-toco	JS Moure (2012) Xylocopini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018	Xylocopa (Neoxylocopa) frontalis	0.13	Silva CI (2009)	Uberlândia	Minas Gerais	Sudeste	Cerrado	Silva CI (2009) Distribuição espaço-temporal de recursos florais utilizados por espécies de Xylocopa (Hymenoptera, Apidae) e interação com plantas do cerrado sentido restrito no Triângulo Mineiro. Tese de doutorado. Universidade Federal de Uberlândia, Minas Gerais, Brasil.	interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	https://docs.google.com/uc?id=1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	/images/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/resized/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/thumbnails/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	Kátia Aleixo
5c16775f0a2ce900154672df	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Crotalaria brachystachya	visitedBy	Apidae	Apinae	Xylocopini	Abelha-carpinteira, Mamangava, Mamangava-de-toco	JS Moure (2012) Xylocopini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018	Xylocopa (Neoxylocopa) frontalis	5.62	Silva CI (2009)	Uberlândia	Minas Gerais	Sudeste	Cerrado	Silva CI (2009) Distribuição espaço-temporal de recursos florais utilizados por espécies de Xylocopa (Hymenoptera, Apidae) e interação com plantas do cerrado sentido restrito no Triângulo Mineiro. Tese de doutorado. Universidade Federal de Uberlândia, Minas Gerais, Brasil.	interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	https://docs.google.com/uc?id=1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	/images/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/resized/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/thumbnails/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	Kátia Aleixo
5c16775f0a2ce900154672e0	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Cuspidaria pulchra	visitedBy	Apidae	Apinae	Xylocopini	Abelha-carpinteira, Mamangava, Mamangava-de-toco	JS Moure (2012) Xylocopini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018	Xylocopa (Neoxylocopa) frontalis	0.83	Silva CI (2009)	Uberlândia	Minas Gerais	Sudeste	Cerrado	Silva CI (2009) Distribuição espaço-temporal de recursos florais utilizados por espécies de Xylocopa (Hymenoptera, Apidae) e interação com plantas do cerrado sentido restrito no Triângulo Mineiro. Tese de doutorado. Universidade Federal de Uberlândia, Minas Gerais, Brasil.	interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	https://docs.google.com/uc?id=1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	/images/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/resized/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/thumbnails/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	Kátia Aleixo
5c16775f0a2ce900154672e1	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Dalbergia miscolobium	visitedBy	Apidae	Apinae	Xylocopini	Abelha-carpinteira, Mamangava, Mamangava-de-toco	JS Moure (2012) Xylocopini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018	Xylocopa (Neoxylocopa) frontalis	0.12	Silva CI (2009)	Uberlândia	Minas Gerais	Sudeste	Cerrado	Silva CI (2009) Distribuição espaço-temporal de recursos florais utilizados por espécies de Xylocopa (Hymenoptera, Apidae) e interação com plantas do cerrado sentido restrito no Triângulo Mineiro. Tese de doutorado. Universidade Federal de Uberlândia, Minas Gerais, Brasil.	interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	https://docs.google.com/uc?id=1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	/images/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/resized/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/thumbnails/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	Kátia Aleixo
5c16775f0a2ce900154672e2	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Diplusodon lanceolatus	visitedBy	Apidae	Apinae	Xylocopini	Abelha-carpinteira, Mamangava, Mamangava-de-toco	JS Moure (2012) Xylocopini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018	Xylocopa (Neoxylocopa) frontalis	0.008	Silva CI (2009)	Uberlândia	Minas Gerais	Sudeste	Cerrado	Silva CI (2009) Distribuição espaço-temporal de recursos florais utilizados por espécies de Xylocopa (Hymenoptera, Apidae) e interação com plantas do cerrado sentido restrito no Triângulo Mineiro. Tese de doutorado. Universidade Federal de Uberlândia, Minas Gerais, Brasil.	interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	https://docs.google.com/uc?id=1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	/images/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/resized/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/thumbnails/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	Kátia Aleixo
5c16775f0a2ce900154672e3	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Eriotheca gracilipes	visitedBy	Apidae	Apinae	Xylocopini	Abelha-carpinteira, Mamangava, Mamangava-de-toco	JS Moure (2012) Xylocopini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018	Xylocopa (Neoxylocopa) frontalis	0.94	Silva CI (2009)	Uberlândia	Minas Gerais	Sudeste	Cerrado	Silva CI (2009) Distribuição espaço-temporal de recursos florais utilizados por espécies de Xylocopa (Hymenoptera, Apidae) e interação com plantas do cerrado sentido restrito no Triângulo Mineiro. Tese de doutorado. Universidade Federal de Uberlândia, Minas Gerais, Brasil.	interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	https://docs.google.com/uc?id=1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	/images/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/resized/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/thumbnails/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	Kátia Aleixo
5c16775f0a2ce900154672e4	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Erythroxylum suberosum	visitedBy	Apidae	Apinae	Xylocopini	Abelha-carpinteira, Mamangava, Mamangava-de-toco	JS Moure (2012) Xylocopini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018	Xylocopa (Neoxylocopa) frontalis	0.02	Silva CI (2009)	Uberlândia	Minas Gerais	Sudeste	Cerrado	Silva CI (2009) Distribuição espaço-temporal de recursos florais utilizados por espécies de Xylocopa (Hymenoptera, Apidae) e interação com plantas do cerrado sentido restrito no Triângulo Mineiro. Tese de doutorado. Universidade Federal de Uberlândia, Minas Gerais, Brasil.	interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	https://docs.google.com/uc?id=1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	/images/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/resized/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/thumbnails/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	Kátia Aleixo
5c16775f0a2ce900154672e5	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Erythroxylum tortuosum	visitedBy	Apidae	Apinae	Xylocopini	Abelha-carpinteira, Mamangava, Mamangava-de-toco	JS Moure (2012) Xylocopini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018	Xylocopa (Neoxylocopa) frontalis	0.04	Silva CI (2009)	Uberlândia	Minas Gerais	Sudeste	Cerrado	Silva CI (2009) Distribuição espaço-temporal de recursos florais utilizados por espécies de Xylocopa (Hymenoptera, Apidae) e interação com plantas do cerrado sentido restrito no Triângulo Mineiro. Tese de doutorado. Universidade Federal de Uberlândia, Minas Gerais, Brasil.	interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	https://docs.google.com/uc?id=1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	/images/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/resized/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/thumbnails/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	Kátia Aleixo
5c16775f0a2ce900154672e6	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Eugenia calycina	visitedBy	Apidae	Apinae	Xylocopini	Abelha-carpinteira, Mamangava, Mamangava-de-toco	JS Moure (2012) Xylocopini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018	Xylocopa (Neoxylocopa) frontalis	0.1	Silva CI (2009)	Uberlândia	Minas Gerais	Sudeste	Cerrado	Silva CI (2009) Distribuição espaço-temporal de recursos florais utilizados por espécies de Xylocopa (Hymenoptera, Apidae) e interação com plantas do cerrado sentido restrito no Triângulo Mineiro. Tese de doutorado. Universidade Federal de Uberlândia, Minas Gerais, Brasil.	interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	https://docs.google.com/uc?id=1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	/images/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/resized/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/thumbnails/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	Kátia Aleixo
5c16775f0a2ce900154672e7	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Fridericia florida	visitedBy	Apidae	Apinae	Xylocopini	Abelha-carpinteira, Mamangava, Mamangava-de-toco	JS Moure (2012) Xylocopini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018	Xylocopa (Neoxylocopa) frontalis	0.19	Silva CI (2009)	Uberlândia	Minas Gerais	Sudeste	Cerrado	Silva CI (2009) Distribuição espaço-temporal de recursos florais utilizados por espécies de Xylocopa (Hymenoptera, Apidae) e interação com plantas do cerrado sentido restrito no Triângulo Mineiro. Tese de doutorado. Universidade Federal de Uberlândia, Minas Gerais, Brasil.	interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	https://docs.google.com/uc?id=1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	/images/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/resized/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/thumbnails/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	Kátia Aleixo
5c16775f0a2ce900154672e8	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Fridericia platyphylla	visitedBy	Apidae	Apinae	Xylocopini	Abelha-carpinteira, Mamangava, Mamangava-de-toco	JS Moure (2012) Xylocopini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018	Xylocopa (Neoxylocopa) frontalis	1.34	Silva CI (2009)	Uberlândia	Minas Gerais	Sudeste	Cerrado	Silva CI (2009) Distribuição espaço-temporal de recursos florais utilizados por espécies de Xylocopa (Hymenoptera, Apidae) e interação com plantas do cerrado sentido restrito no Triângulo Mineiro. Tese de doutorado. Universidade Federal de Uberlândia, Minas Gerais, Brasil.	interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	https://docs.google.com/uc?id=1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	/images/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/resized/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/thumbnails/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	Kátia Aleixo
5c16775f0a2ce900154672e9	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Handroanthus ochraceus	visitedBy	Apidae	Apinae	Xylocopini	Abelha-carpinteira, Mamangava, Mamangava-de-toco	JS Moure (2012) Xylocopini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018	Xylocopa (Neoxylocopa) frontalis	0.008	Silva CI (2009)	Uberlândia	Minas Gerais	Sudeste	Cerrado	Silva CI (2009) Distribuição espaço-temporal de recursos florais utilizados por espécies de Xylocopa (Hymenoptera, Apidae) e interação com plantas do cerrado sentido restrito no Triângulo Mineiro. Tese de doutorado. Universidade Federal de Uberlândia, Minas Gerais, Brasil.	interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	https://docs.google.com/uc?id=1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	/images/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/resized/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/thumbnails/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	Kátia Aleixo
5c16775f0a2ce900154672ea	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Heteropteris anoptera	visitedBy	Apidae	Apinae	Xylocopini	Abelha-carpinteira, Mamangava, Mamangava-de-toco	JS Moure (2012) Xylocopini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018	Xylocopa (Neoxylocopa) frontalis	0.008	Silva CI (2009)	Uberlândia	Minas Gerais	Sudeste	Cerrado	Silva CI (2009) Distribuição espaço-temporal de recursos florais utilizados por espécies de Xylocopa (Hymenoptera, Apidae) e interação com plantas do cerrado sentido restrito no Triângulo Mineiro. Tese de doutorado. Universidade Federal de Uberlândia, Minas Gerais, Brasil.	interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	https://docs.google.com/uc?id=1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	/images/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/resized/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/thumbnails/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	Kátia Aleixo
5c16775f0a2ce900154672eb	1--i87_wNuoy6v2jQJsGxoG1OAnp2alFJFIsUyP12nCs	2018-12-16T16:03:42.713Z	0	Heteropteris escalloniifolia	visitedBy	Apidae	Apinae	Xylocopini	Abelha-carpinteira, Mamangava, Mamangava-de-toco	JS Moure (2012) Xylocopini Latreille, 1802. In Moure JS, Urban D, Melo GAR (Orgs). Catalogue of Bees (Hymenoptera, Apoidea) in the Neotropical Region - online version. Available at http://www.moure.cria.org.br/catalogue. Accessed Feb/07/2018	Xylocopa (Neoxylocopa) frontalis	1.29	Silva CI (2009)	Uberlândia	Minas Gerais	Sudeste	Cerrado	Silva CI (2009) Distribuição espaço-temporal de recursos florais utilizados por espécies de Xylocopa (Hymenoptera, Apidae) e interação com plantas do cerrado sentido restrito no Triângulo Mineiro. Tese de doutorado. Universidade Federal de Uberlândia, Minas Gerais, Brasil.	interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	https://docs.google.com/uc?id=1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp	/images/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/resized/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	/thumbnails/interaction-1ZOEVY96Tho3yfB7C7nEcZA9pa5jWTIWp.jpeg	Kátia Aleixo
